"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"203128","Hiram College","OH","4","1","28","426","0.553846154","0.7378","22322.0","17916.0","770","1260"
"203368","John Carroll University","OH","4","1","47","771","0.683381089","0.6694","23460.0","21500.0","1395","3009"
"201821","The Christ College of Nursing and Health Sciences","OH","3","1","","","0.830357143","0.8081","15250.0","16000.0","299","535"
"201858","Cincinnati Christian University","OH","4","1","29","266","0.298113208","0.7386","15877.5","16200.0","481","669"
"201964","Ohio Christian University","OH","4","1","62","323","0.259705489","0.7138","6250.0","5500.0","2870","3155"
"202435","Davis College","OH","2","2","58","277","0.201201201","0.9718","13832.0","9500.0","353","217"
"201177","Aultman College of Nursing and Health Sciences","OH","3","1","","140","0.632258065","0.7697","15834.0","13125.0","289","300"
"201539","Canton City Schools Adult Career and Technical Education","OH","1","3","","106","0.565217391","0.624","6000.0","5500.0","160","91"
"207281","Northern Oklahoma College","OK","2","2","288","1672","0.23518285","0.2687","5500.0","5434.0","2315","4205"
"207537","Oklahoma School of Photography","OK","1","3","","","","0.9107","","","51","44"
"207564","Oklahoma State University Institute of Technology","OK","3","1","170","1094","0.349541284","0.3702","6334.0","7834.0","1956","2841"
"207166","Hollywood Cosmetology Center","OK","1","3","","","","0.0","","","","17"
"207209","Langston University","OK","4","1","135","933","0.157068063","0.7808","14375.0","9500.0","1831","2062"
"207582","Oral Roberts University","OK","4","1","112","827","0.408432148","0.6733","21919.0","18510.0","1548","2884"
"207069","Redlands Community College","OK","2","2","102","618","0.172876304","0.2044","4500.0","4400.0","849","1521"
