"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"419031","United Technical Center","WV","1","3","","","","0.0","","","","22"
"429012","Aerosim Flight Academy","FL","1","3","","","","0.398","","","38","74"
"430227","Empire Beauty School-Monroeville","PA","1","3","84","349","0.478439425","0.6715","5080.0","5016.0","1433","130"
"420468","Western Suffolk BOCES","NY","1","2","34","183","0.73015873","0.4685","8750.0","7276.0","207","366"
"237543","Mercer County Technical Education Center","WV","1","2","","","0.23255814","0.0","","","","219"
"404338","Schiller International University","FL","4","1","","","0.193548387","0.7655","7789.0","7561.0","261","128"
"261384","Tulsa Technology Center-Riverside Campus","OK","1","2","44","178","0.262773723","0.0","","","","694"
"142522","Brigham Young University-Idaho","ID","3","1","1225","3960","0.352507055","0.2567","5500.0","5500.0","9485","20208"
"145628","Illinois College of Optometry","IL","4","1","","159","","","15300.0","15300.0","246",""
"145637","University of Illinois at Urbana-Champaign","IL","4","1","353","5814","0.764339152","0.4097","19000.0","18110.0","9350","31663"
"143516","Cannella School of Hair Design-Elgin","IL","1","3","","","0.685714286","0.3611","","","48","79"
"144005","Chicago State University","IL","4","1","174","1383","0.259465479","0.8495","16067.0","14250.0","3818","4321"
"143215","Southwestern Illinois College","IL","2","2","513","2590","0.18342821","0.2343","3500.0","3500.0","4302","9862"
"142285","University of Idaho","ID","4","1","209","2513","0.474728389","0.5423","15500.0","15750.0","4618","8539"
"144795","Cosmetology & Spa Academy","IL","1","3","33","175","0.571428571","0.4891","","","259","147"
"144944","Elgin Community College","IL","2","2","201","1429","0.239893381","0.1312","4321.0","3500.0","1963","8599"
"143279","Black Hawk College","IL","2","2","229","1615","0.043536504","0.1303","3500.0","3500.0","1396","4736"
"142559","College of Southern Idaho","ID","2","2","265","1512","0.084612278","0.2199","5885.0","5500.0","2875","5023"
"144166","City Colleges of Chicago-Malcolm X College","IL","2","2","285","1488","0.076612903","0.0967","3500.0","2994.0","1300","5222"
"145424","Hair Professionals Career College","IL","1","3","","107","0.68627451","0.424","","","82","81"
"145460","Harrington College of Design","IL","4","1","101","677","0.226463104","0.7546","27000.0","23095.5","419","381"
"147642","Niles School of Cosmetology","IL","1","3","","","0.458333333","0.1416","","","34","78"
"147697","Northern Baptist Theological Seminary","IL","4","1","","","","","","","",""
"147703","Northern Illinois University","IL","4","1","340","5741","0.48990939","0.6689","16000.0","14266.5","9980","15782"
"150853","PJ's College of Cosmetology-Clarksville","IN","1","2","25","79","0.492647059","0.4936","","","165","116"
"150987","Ivy Tech Community College","IN","2","2","762","4771","0.104518035","0.3959","6095.0","5293.5","53909","87017"
"149639","VanderCook College of Music","IL","4","1","","","0.555555556","0.6475","27000.0","24500.0","47","104"
"149772","Western Illinois University","IL","4","1","216","3821","0.511678832","0.7025","15000.0","14293.5","6340","9873"
"151360","Indiana University-Northwest","IN","4","1","131","1189","0.13619403","0.4578","12250.0","9500.0","3154","4764"
"151607","Tricoci University of Beauty Culture-Lafayette","IN","1","3","","","","0.1538","","","46","82"
"151625","Brown Mackie College-Michigan City","IN","3","1","278","1822","0.378853985","0.7609","10211.0","9235.0","31694","290"
"151333","Indiana University-Kokomo","IN","4","1","85","772","0.158690176","0.3954","10500.0","9000.0","1744","2708"
"151388","Indiana University-East","IN","4","1","126","665","0.20971564","0.4334","12500.0","8546.5","2088","3132"
"150668","Goshen College","IN","4","1","26","357","0.589830509","0.6314","15000.0","16500.0","502","778"
