"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"220871","Memphis Theological Seminary","TN","4","1","","","","","","","",""
"220978","Middle Tennessee State University","TN","4","1","519","5892","0.379429559","0.5732","12325.5","11612.5","12432","20914"
"220613","Lee University","TN","4","1","128","1094","0.447395301","0.5246","15750.0","12750.0","2140","4143"
"220127","Tennessee College of Applied Technology-Elizabethton","TN","1","2","85","307","0.109589041","0.0","","","","521"
"220321","Tennessee College of Applied Technology-Hohenwald","TN","1","2","64","242","0.100806452","0.0","","","","363"
"220400","Jackson State Community College","TN","2","2","198","1280","0.153314121","0.0022","","","21","3413"
"220640","Tennessee College of Applied Technology-Livingston","TN","1","2","53","254","0.094017094","0.0","","","","319"
"220701","Martin Methodist College","TN","3","1","47","427","0.265714286","0.6213","9625.0","8800.0","735","1144"
"211927","Delaware County Community College","PA","2","2","328","2141","0.159706726","0.3291","5500.0","5500.0","5604","13198"
"209986","Roseburg Beauty College","OR","1","2","","","","0.6364","","","40","40"
"210146","Southern Oregon University","OR","4","1","158","1307","0.301614274","0.4882","15000.0","14500.0","2768","4436"
"211644","Clarion University of Pennsylvania","PA","4","1","142","2174","0.455549099","0.7167","17750.0","15000.0","3318","5046"
"210429","Western Oregon University","OR","4","1","135","1514","0.375","0.6583","14146.0","13338.0","3108","5142"
"209940","Rogue Community College","OR","2","2","417","1179","0.136060471","0.309","9500.0","7018.5","2495","4596"
"211079","Community College of Beaver County","PA","2","2","132","973","0.25080732","0.3789","6700.0","5909.5","1500","2030"
"211981","Delaware Valley University","PA","4","1","44","735","0.445742905","0.7023","17470.0","15250.0","1128","1774"
"211468","Cedar Crest College","PA","4","1","35","579","0.533333333","0.8337","20790.5","14750.0","973","1252"
"211440","Carnegie Mellon University","PA","4","1","111","1098","0.796632124","0.3964","22984.0","23000.0","1553","5834"
"211477","Central Penn College","PA","4","1","62","745","0.233783784","0.7955","10500.0","11418.5","1541","1277"
"214111","Montgomery County Community College","PA","2","2","301","2280","0.170762445","0.2539","5500.0","5500.0","5108","11680"
"213349","Kutztown University of Pennsylvania","PA","4","1","206","3251","0.492907801","0.7281","18469.0","15750.0","5168","8538"
"213613","Lock Haven University","PA","4","1","101","1735","0.462482947","0.7814","17493.0","14750.0","3087","4783"
"213932","Roxborough Memorial Hospital School of Nursing","PA","1","2","","71","0.806451613","0.8824","","","130","124"
"214069","Misericordia University","PA","4","1","45","750","0.623233909","0.7211","22344.0","15000.0","1378","2362"
"213622","St Margaret School of Nursing","PA","1","2","","102","0.62962963","0.2846","14000.0","15947.0","128","184"
"213640","Lutheran Theological Seminary at Philadelphia","PA","4","1","","","","","","","",""
"213668","Lycoming College","PA","3","1","","509","0.58","0.7829","26910.0","26989.0","715","1290"
"214254","Brightwood Career Institute-Philadelphia","PA","2","2","593","1771","0.530737705","0.6835","9499.0","9500.0","2337","749"
"213826","Marywood University","PA","4","1","53","766","0.62193126","0.7829","21444.0","22500.0","1322","2034"
"213774","Manor College","PA","2","2","60","344","0.216027875","0.5432","11000.0","9500.0","716","810"
"214157","Moravian College","PA","4","1","43","527","0.631808279","0.7693","23250.0","23000.0","906","1508"
"213914","Vet Tech Institute","PA","2","2","44","339","0.625514403","0.9199","","","421","385"
"207290","Northeastern Oklahoma A&M College","OK","2","2","119","859","0.194473964","0.4537","5750.0","4780.0","1709","2137"
"207236","Murray State College","OK","2","2","202","975","0.147286822","0.4199","9340.5","6500.0","1153","1802"
"207740","Seminole State College","OK","2","2","140","635","0.175726928","0.189","5750.0","4750.0","599","1618"
"207324","Oklahoma Christian University","OK","4","1","80","763","0.44516129","0.5196","15884.5","14250.0","909","1949"
"208035","Western Oklahoma State College","OK","2","2","104","582","0.17611026","0.0677","4864.0","4500.0","550","1306"
"207254","Spartan College of Aeronautics and Technology","OK","3","1","99","776","0.493036212","0.746","15082.0","16063.0","1063","817"
"207403","Oklahoma Baptist University","OK","4","1","43","454","0.439698493","0.5045","13500.0","9500.0","862","1882"
"207722","University of Science and Arts of Oklahoma","OK","3","1","64","398","0.368794326","0.4761","11058.0","9125.5","496","864"
"207625","Platt College-Central OKC","OK","2","2","346","1802","0.526916803","0.8923","9250.0","9500.0","1696","200"
"207689","St. Gregory's University","OK","4","1","33","343","0.20610687","0.6456","18687.5","10750.0","427","624"
"213367","La Salle University","PA","4","1","91","1351","0.550078247","0.6918","19000.0","19000.0","2575","4228"
"212106","Duquesne University","PA","4","1","66","1843","0.669985775","0.6763","24500.0","23943.5","2837","5944"
"212601","Gannon University","PA","4","1","54","852","0.582295989","0.6779","20000.0","20774.5","1455","2697"
"212993","Hussian College School of Art","PA","3","1","","71","0.552631579","0.7857","27000.0","23250.0","52","86"
"213002","Brightwood Career Institute-Pittsburgh","PA","2","2","223","852","0.387711864","0.6365","9500.0","7498.0","871","557"
"213570","Lincoln Technical Institute-Allentown","PA","2","2","331","2480","0.389282103","0.8251","4802.0","10899.0","6617","568"
"213473","Lansdale School of Business","PA","2","2","62","328","0.529411765","0.7849","6333.0","6092.0","489","382"
"213385","Lafayette College","PA","3","1","29","386","0.891719745","0.4236","23000.0","21194.0","612","2452"
"213215","Jolie Hair and Beauty Academy-Wilkes-Barre","PA","1","3","","64","0.581967213","0.6642","6333.0","7666.0","327","193"
"213330","Kittanning Beauty Academy","PA","1","3","35","129","0.677419355","0.5122","","","158","19"
"212771","Gratz College","PA","4","1","","","","0.0811","","","","9"
"212911","Haverford College","PA","3","1","","146","0.873134328","0.2033","12859.0","12575.0","196","1187"
"213455","Lancaster School of Cosmetology & Therapeutic Bodywork","PA","1","3","36","159","0.751937985","0.5595","","","250","195"
"215619","Reconstructionist Rabbinical College","PA","4","1","","","","","","","",""
"215655","Robert Morris University","PA","4","1","95","1335","0.523300971","0.7034","18751.0","20000.0","2315","4459"
"215442","Point Park University","PA","4","1","125","1451","0.4604811","0.7719","19500.0","20500.0","2354","3164"
