"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"117803","Los Angeles County College of Nursing and Allied Health","CA","2","2","","113","0.569620253","0.4787","10500.0","13175.0","126","182"
"117867","Los Angeles Mission College","CA","2","2","262","991","0.078325456","0.0352","6000.0","6500.0","446","7931"
"120087","North-West College-Pasadena","CA","1","3","39","125","0.670588235","0.9191","7555.0","6952.5","301","193"
"120184","Notre Dame de Namur University","CA","4","1","38","323","0.369791667","0.672","16724.5","15000.0","951","1209"
"120290","Ohlone College","CA","2","2","129","660","","0.0155","5500.0","6000.0","254","9184"
"120537","Hope International University","CA","4","1","31","227","0.256410256","0.7576","14825.0","13147.0","598","872"
"106245","University of Arkansas at Little Rock","AR","4","1","342","2374","0.276809911","0.4818","10763.5","9500.0","5864","8504"
"107655","Professional Cosmetology Education Center","AR","1","3","","","0.413043478","0.8462","","","64","50"
"107743","Rich Mountain Community College","AR","2","2","89","298","0.053797468","0.0","","","","553"
"107840","Shorter College","AR","2","2","","","","0.7115","6500.0","5236.5","259","330"
"107983","Southern Arkansas University Main Campus","AR","4","1","91","803","0.318627451","0.5054","8750.0","8250.0","1716","2640"
"106467","Arkansas Tech University","AR","4","1","275","2147","0.371956009","0.4734","9000.0","7250.0","5157","8734"
"108250","ITT Technical Institute-Rancho Cordova","CA","3","1","974","5336","0.370388079","0.7816","12667.0","11834.0","71736","510"
"106795","Cossatot Community College of the University of Arkansas","AR","2","2","96","422","0.103370787","0.0","","","","1129"
"106980","National Park College","AR","2","2","228","948","0.22265625","0.3935","9500.0","8250.0","1699","2445"
"107488","Northwest Technical Institute","AR","1","3","27","142","0.108571429","0.0","","","","252"
"107512","Ouachita Baptist University","AR","3","1","28","381","0.550955414","0.5033","15375.0","13000.0","577","1513"
"107460","North Arkansas College","AR","2","2","191","778","0.299246502","0.2661","7624.5","5430.0","963","1885"
"107327","Arkansas Northeastern College","AR","2","2","114","594","0.209090909","0.0","","","56","1141"
"107123","Jefferson Regional Medical Center School of Nursing","AR","1","2","","","0.62962963","0.6134","","","56","76"
"107318","Arkansas State University Mid-South","AR","2","2","138","552","0.106097561","0.0","","","","1263"
"107080","Hendrix College","AR","4","1","27","280","0.471264368","0.4487","19500.0","18584.0","455","1428"
"121433","Professional Institute of Beauty","CA","1","3","39","68","0.272","0.4921","","","139","108"
"121628","Pardee RAND Graduate School","CA","4","1","","","","","","","",""
"121691","University of Redlands","CA","4","1","86","990","0.529345373","0.6347","20500.0","23000.0","2157","3462"
"123341","Sierra College","CA","2","2","654","2045","0.00834671","0.0697","6079.5","5500.0","2073","17195"
"123916","Starr King School for the Ministry","CA","4","1","","","","","","","",""
"123943","Marshall B Ketchum University","CA","4","1","","103","","","","","",""
"124681","United Education Institute-Huntington Park Campus","CA","1","3","1327","4220","0.748162993","0.9898","9500.0","9500.0","4094","2732"
"123299","Shasta College","CA","2","2","588","1567","","0.0773","5200.0","5500.0","1095","7358"
"123217","College of the Sequoias","CA","2","2","598","2431","0.106474379","0.0195","3000.0","2250.0","381","9747"
"123554","Saint Mary's College of California","CA","4","1","76","706","0.541176471","0.5307","20471.0","19500.0","1543","3039"
"123350","Sierra College of Beauty","CA","1","3","33","92","","0.0","","","","181"
"123457","Simpson University","CA","4","1","76","486","0.53101737","0.9457","14817.5","14000.0","861","1024"
"123651","Vanguard University of Southern California","CA","4","1","69","694","0.470695971","0.7302","17421.0","17375.0","1331","2057"
"123509","Skyline College","CA","2","2","142","721","0.112932605","0.0119","4750.0","4500.0","201","8859"
"123633","South Baylo University","CA","4","1","","","","0.2846","8334.0","8583.5","51","125"
"123642","South Coast College","CA","2","2","51","184","0.383783784","0.8204","19483.0","11644.0","372","374"
"116350","Toni & Guy Hairdressing Academy-Santa Monica","CA","1","3","","","0.885714286","0.6591","10556.0","14283.0","486","268"
"116466","ITT Technical Institute-National City","CA","3","1","974","5336","0.370388079","0.587","12667.0","11834.0","71736","1209"
"113236","Cypress College","CA","2","2","364","1534","0.089442815","0.0263","5250.0","4750.0","712","14923"
"113980","El Camino Community College District","CA","2","2","692","2957","0.097354497","0.0115","3937.0","4069.0","771","22222"
"112172","Citrus College","CA","2","2","371","1757","0.09491926","0.0307","5429.0","4750.0","678","11494"
"113193","Cuesta College","CA","2","2","195","1001","0.061403509","0.0489","6000.0","5500.0","801","7964"
"116475","ITT Technical Institute-San Dimas","CA","3","1","974","5336","0.370388079","0.8027","12667.0","11834.0","71736","534"
"116484","ITT Technical Institute-Orange","CA","3","1","974","5336","0.370388079","0.8164","12667.0","11834.0","71736","823"
"117520","Life Chiropractic College West","CA","4","1","","","","","","","",""
"117627","La Sierra University","CA","4","1","50","346","0.272925764","0.6943","11000.0","12000.0","1308","2060"
"112686","El Camino College-Compton Center","CA","2","2","692","2957","0.097354497","0.0123","3937.0","4069.0","771","6846"
"117113","Argosy University-The Art Institute of California-San Diego","CA","3","1","560","2587","0.116635839","0.6776","6569.0","6334.0","29626","1869"
"110662","University of California-Los Angeles","CA","4","1","734","5281","0.7718509","0.374","13782.0","14440.5","9148","28667"
"111920","Chabot College","CA","2","2","385","1593","0.049242424","0.0212","7000.0","5500.0","525","12082"
"111939","Chaffey College","CA","2","2","639","2623","","0.0","3500.0","3500.0","148","17217"
"112075","Concordia University-Irvine","CA","4","1","34","453","0.483122363","0.6231","17500.0","14000.0","1168","1916"
"111513","Career Academy of Beauty","CA","1","3","55","164","0.612244898","0.5784","","","254","167"
"111744","CET-Colton","CA","1","3","899","3007","0.597858198","0.4128","4750.0","5277.0","2848","103"
"110778","Sofia University","CA","4","1","","","","","","","","20"
"111009","Le Cordon Bleu College of Culinary Arts-San Francisco","CA","2","2","167","1019","0.560509554","0.5669","8993.0","9499.0","507","489"
"112084","San Diego Christian College","CA","3","1","","198","0.345454546","0.8793","12000.0","12000.0","493","889"
"111896","Cerro Coso Community College","CA","2","2","195","424","0.051863857","0.0","","","16","4029"
"110468","Alliant International University-San Diego","CA","4","1","43","428","0.783333333","0.381","2000.0","4000.0","682","254"
"111966","Charles R Drew University of Medicine and Science","CA","4","1","","142","0.660377359","0.7407","19375.0","26141.0","189","83"
"126562","University of Colorado Denver/Anschutz Medical Campus","CO","4","1","317","2701","0.443727309","0.3877","14250.0","13541.5","5204","10470"
"125028","Ventura College","CA","2","2","274","1226","0.143067124","0.0519","5697.0","5257.0","1012","11784"
"125471","West Los Angeles College","CA","2","2","268","1184","0.057069409","0.0449","5500.0","5125.0","786","9464"
"125170","Berkeley City College","CA","2","2","325","594","","0.022","4500.0","5250.0","265","6036"
"125718","Westminster Theological Seminary in California","CA","4","1","","","","","","","",""
"125763","Whittier College","CA","4","1","30","304","0.64","0.6934","21500.0","20687.5","824","1651"
"125897","Woodbury University","CA","4","1","46","441","0.32807571","0.6741","24195.0","28250.0","688","1353"
"124706","Concorde Career College-San Bernardino","CA","2","2","281","1140","0.784357542","0.5716","9500.0","11123.0","1249","753"
"124937","Concorde Career College-North Hollywood","CA","2","2","132","733","0.806584362","0.5706","9500.0","9972.0","984","925"
"126359","Bel-Rea Institute of Animal Technology","CO","2","2","69","400","0.58974359","0.7493","18778.5","16334.0","624","576"
"121275","Platt College-San Diego","CA","3","1","27","150","0.700636943","0.4213","18634.5","20951.0","262","369"
"106351","Arkansas College of Barbering and Hair Design","AR","1","3","42","53","0.67948718","0.6798","9318.0","9318.0","181","134"
"106449","Arkansas State University-Beebe","AR","2","2","284","1283","0.262927257","0.1337","4500.0","4335.0","1200","3217"
"106148","Yavapai College","AZ","2","2","263","807","0.29562982","0.1244","4750.0","4566.0","1616","6072"
"106102","Western International University","AZ","4","1","83","577","0.157074341","0.3922","12500.0","10775.0","1287","1369"
"106625","Black River Technical College","AR","2","2","180","859","0.065891473","0.4177","6315.0","4500.0","1353","1894"
"106342","Lyon College","AR","3","1","","175","0.340336135","0.6867","12000.0","12000.0","312","570"
"105987","Tucson College","AZ","1","3","201","661","0.575757576","0.473","9498.0","9499.0","665","284"
"104434","Empire Beauty School-Flagstaff","AZ","1","3","101","320","0.496363636","0.6947","5935.0","4822.5","1341","53"
