"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"436030","Hair Academy II","MD","1","3","","","","0.3529","","","140","39"
"436067","Pryor Beauty College","OK","1","3","50","98","","0.1809","","","31","47"
"436191","Vatterott College-Sunset Hills","MO","3","1","1162","4487","0.49322938","0.276","11538.0","16500.0","7593","624"
"434821","Blue Cliff College-Metairie","LA","2","2","93","375","0.552268245","0.6083","7035.0","5975.0","2692","603"
"434830","Creative Images Institute of Cosmetology-North Dayton","OH","1","2","50","237","0.568527919","0.6525","","","343","181"
"108065","Velvatex College of Beauty Culture","AR","1","3","","","","0.0","","","","25"
"120838","Pacific States University","CA","4","1","","","","0.1053","","","","14"
"433536","Herzing University-Kenner","LA","4","1","344","1616","0.25384787","0.8566","9500.0","9500.0","9122","305"
"433387","Western Governors University","UT","4","1","708","4466","0.318516669","0.6445","10387.0","10500.0","20046","35493"
"146755","Trinity College of Nursing & Health Sciences","IL","3","1","","114","0.747474748","0.8448","","","178","191"
"199315","Piedmont International University","NC","4","1","","108","0.311111111","0.4873","9750.0","14375.0","128","197"
"224271","Dallas Institute of Funeral Service","TX","2","2","","101","0.61","0.7949","7125.0","6000.0","166","114"
"238810","The Professional Hair Design Academy","WI","1","2","","87","0.830769231","0.4638","","","113","77"
"260947","Christian Life College","IL","3","1","","","","0.4783","","","16","41"
"372082","Pomona Unified School District Adult and Career Education","CA","1","3","56","142","0.094827586","0.0","","","","444"
"114585","Five Branches University","CA","4","1","","","","","","","17",""
"434317","Charter College-Canyon Country","CA","2","1","224","704","0.701900238","0.2559","9500.0","9500.0","1679","1317"
"434496","Strand College of Hair Design","SC","1","3","","","0.38028169","0.469","","","84","58"
"434548","ITT Technical Institute-Arnold","MO","3","1","974","5336","0.370388079","0.8056","12667.0","11834.0","71736","291"
"434557","ITT Technical Institute-Oak Brook","IL","3","1","974","5336","0.370388079","0.8785","12667.0","11834.0","71736","336"
"434690","Golf Academy of America-Myrtle Beach","SC","2","2","2241","8792","0.321583447","0.497","9500.0","9500.0","29763","299"
"430591","American College of Traditional Chinese Medicine","CA","4","1","","","","","","","",""
"430670","San Juan Bautista School of Medicine","PR","4","1","","","","0.625","","","","27"
"432357","LIU Hudson at Westchester","NY","4","1","406","3915","0.344839142","","15813.5","15190.0","5933",""
"433004","American University of Health Sciences","CA","3","1","","78","0.578313253","0.8259","27500.0","21500.0","154","280"
"433013","Career Networks Institute","CA","2","2","107","434","0.724770642","0.6296","9500.0","9494.0","417","561"
"422695","Pacific College","CA","3","1","30","223","0.747572816","0.7778","16955.0","16212.0","328","277"
"165556","Lincoln Technical Institute-Somerville","MA","1","3","1037","4058","0.553614125","0.7611","7751.0","6800.0","4746","331"
"152044","West Michigan College of Barbering and Beauty","MI","1","2","","60","","0.0","","","","87"
"178466","Hillyard Technical Center","MO","1","2","","86","0.414634146","0.5094","6250.0","3500.0","132","154"
"175528","Antonelli College-Jackson","MS","2","2","260","944","0.271095153","0.7648","10750.0","12125.0","1916","485"
"193609","Neighborhood Playhouse School of the Theater","NY","1","2","","","","0.2353","","","24","87"
"188261","Mesalands Community College","NM","2","2","43","152","","0.0","","","","598"
"106315","Arkansas Beauty School-Little Rock","AR","1","3","","","0.48","1.0","","","74","37"
"106360","Arthur's Beauty College Inc-Fort Smith","AR","1","3","","61","0.677419355","0.6056","","","72","50"
"106397","University of Arkansas","AR","4","1","250","2947","0.460709319","0.4084","13751.5","12212.0","6915","20776"
"110565","California State University-Fullerton","CA","4","1","752","7485","0.485728593","0.3327","12062.5","12101.0","9631","33000"
"110510","California State University-San Bernardino","CA","4","1","508","4254","0.458945079","0.4698","13823.0","13527.5","6870","15887"
"108861","American Baptist Seminary of the West","CA","4","1","","","","","","","",""
"108977","American Beauty College","CA","1","3","29","50","","0.6516","3500.0","3500.0","119","45"
"109208","American River College","CA","2","2","1416","3825","0.054629189","0.0686","5514.0","5514.0","3624","27332"
"110538","California State University-Chico","CA","4","1","362","3958","0.51670075","0.452","13000.0","13200.0","5592","15106"
"110398","University of California-Hastings College of Law","CA","4","1","","323","","","","","",""
"110486","California State University-Bakersfield","CA","4","1","253","2102","0.331892411","0.4158","9500.0","8332.0","3507","7226"
"110194","Brownson Technical School","CA","1","3","30","162","0.682795699","0.7823","","","235","45"
"110307","Phillips Graduate University","CA","4","1","","","","","","","",""
"110316","California Institute of Integral Studies","CA","4","1","","","0.783333333","0.828","18750.0","17222.5","136","75"
"110334","Cabrillo College","CA","2","2","406","1458","0.051654965","0.0367","5500.0","5500.0","812","12724"
"110574","California State University-East Bay","CA","4","1","394","3145","0.428321678","0.3844","12000.0","11000.0","5282","12079"
"110495","California State University-Stanislaus","CA","4","1","230","2265","0.295966785","0.4286","12500.0","12257.0","3277","7751"
"109785","Azusa Pacific University","CA","4","1","123","1654","0.164948454","0.5697","14750.0","14209.0","4600","6543"
"104179","University of Arizona","AZ","4","1","597","5860","0.485205111","0.3962","12000.0","12500.0","10972","31399"
"105154","Mesa Community College","AZ","2","2","773","3755","0.004640045","0.2546","4000.0","3500.0","9759","20120"
"105525","Pima Community College","AZ","2","2","1103","4934","0.099775505","0.1599","4500.0","3802.0","8532","26600"
"105677","Roberto-Venn School of Luthiery","AZ","1","3","","","","0.6167","","","72","39"
"105747","Scottsdale Community College","AZ","2","2","287","1341","0.007239382","0.171","3500.0","3500.0","3020","7687"
"102094","University of South Alabama","AL","4","1","325","2702","0.308090615","0.5549","12302.0","9500.0","6189","11048"
"105428","Phoenix College","AZ","2","2","426","1849","0.021511307","0.2878","5468.0","5249.5","5913","10234"
"104911","International Academy of Hair Design","AZ","1","3","38","166","0.648514852","0.7656","7719.0","4750.0","368","210"
"105145","GateWay Community College","AZ","2","2","259","1367","0.103301887","0.242","5500.0","5250.0","3016","5653"
"105668","Rio Salado College","AZ","2","2","729","2592","0.027424942","0.2366","3500.0","3500.0","9966","10217"
"105534","Pima Medical Institute-Tucson","AZ","3","1","1494","6319","0.691413573","0.6147","8312.0","9500.0","12235","1726"
"104346","Central Arizona College","AZ","2","2","192","940","0.11669506","0.1783","5062.0","3985.0","1927","5462"
"110705","University of California-Santa Barbara","CA","4","1","442","4054","0.664165589","0.438","13658.0","12500.0","7356","19362"
"110635","University of California-Berkeley","CA","4","1","775","5076","0.540778193","0.3021","13374.0","13498.5","7381","25951"
"114789","Fresno City College","CA","2","2","1386","5287","0.071486729","0.0329","3192.0","2800.0","1598","18888"
"112190","City College of San Francisco","CA","2","2","1009","3581","0.081163194","0.0399","4750.0","5190.0","2239","24662"
"113333","De Anza College","CA","2","2","351","1647","","0.0421","4704.5","4500.0","1765","20496"
"112525","Western University of Health Sciences","CA","4","1","","135","0.506849315","","","","",""
"113096","Cosumnes River College","CA","2","2","419","1429","0.04894822","0.0516","4927.0","5000.0","1203","12852"
"111391","California Western School of Law","CA","4","1","","128","","","","","",""
"111461","College of the Canyons","CA","2","2","172","950","0.10892587","0.0446","5250.0","4864.5","1351","16784"
"114390","FIDM-Fashion Institute of Design & Merchandising-San Francisco","CA","3","1","400","3132","0.613890037","0.6253","12000.0","12000.0","3576","637"
"113573","College of the Desert","CA","2","2","203","1119","0.088265836","0.0418","4500.0","4750.0","454","8330"
"113704","Dominican School of Philosophy & Theology","CA","4","1","","","","","","","",""
"114266","Evergreen Valley College","CA","2","2","304","1237","0.054545455","0.0219","4750.0","4500.0","304","7472"
