"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.completion.completion_rate_4yr_100nt","2013.completion.transfer_rate.4yr.full_time","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"140720","Paine College","GA","3","1","30","359","0.174934726","0.0388","0.0","0.8841","15000.0","9500.0","715","921"
"140696","Oglethorpe University","GA","3","1","30","242","0.418439716","0.5475","0.0","0.7455","18418.0","15875.0","531","1020"
"141060","Spelman College","GA","3","1","28","475","0.644483363","0.5986","0.0","0.7646","","","1084","2129"
"141167","Thomas University","GA","4","1","39","311","0.314381271","0.1429","0.0","0.6814","14500.0","11400.0","711","815"
"140942","Savannah Technical College","GA","2","2","314","1344","0.118865376","","","0.2132","3953.0","3999.0","1865","4523"
"131520","Howard University","DC","4","1","161","1918","0.483481909","0.3956","0.0","0.6253","22500.0","21250.0","3547","6855"
"130776","Western Connecticut State University","CT","4","1","86","1460","0.428156749","0.2104","0.1862","0.5673","16250.0","13500.0","2590","5184"
"132338","The Art Institute of Fort Lauderdale","FL","3","1","374","1605","0.332339791","0.2683","0.0105","0.7892","14500.0","15250.0","2333","1924"
"131399","University of the District of Columbia","DC","4","1","165","969","0.171134021","0.0574","0.0","0.4241","6500.0","6733.0","2302","4487"
"129941","University of New Haven","CT","4","1","57","1117","0.491803279","0.4425","0.0","0.7151","19500.0","19500.0","2530","4759"
"131159","American University","DC","4","1","135","1452","0.727935223","0.7593","0.0","0.4603","19500.0","19500.0","2539","6829"
"130226","Quinnipiac University","CT","4","1","45","1568","0.68462139","0.7244","0.0","0.6188","21500.0","20000.0","2674","6486"
"131283","Catholic University of America","DC","4","1","36","884","0.650943396","0.6192","0.0","0.5693","23000.0","19120.0","1558","3641"
"131496","Georgetown University","DC","4","1","100","1326","0.844422701","0.8795","0.0","0.2823","15600.0","15526.0","1844","7261"
"130837","Margaret H Rollins School of Nursing at Beebe Medical Center","DE","1","2","","","","","","0.5","","","29","55"
"130989","Goldey-Beacom College","DE","4","1","","281","0.465753425","0.2963","0.1915","0.568","12000.0","12830.5","351","548"
"139746","Grady Health System Professional Schools","GA","1","2","","","0.72972973","","","0.3902","","","63","60"
"139861","Georgia College and State University","GA","4","1","94","1264","0.498617512","0.3876","0.2665","0.4774","15000.0","14066.0","2285","5636"
"140012","Gwinnett Technical College","GA","2","2","240","1438","0.179343773","","","0.411","4914.0","4058.0","3845","6918"
"138309","Rasmussen College-Florida","FL","3","1","340","2247","0.292676016","0.2381","0.2632","0.8624","9500.0","7596.0","21520","5627"
"140243","Lanier Technical College","GA","2","2","137","577","0.257926307","","","0.0","","","","3227"
"140252","Life University","GA","4","1","84","384","0.65560166","0.2174","0.3913","0.7947","8334.0","7000.0","1142","765"
"139205","Brewton-Parker College","GA","3","1","54","364","0.215625","0.0982","0.5181","0.6191","12088.0","9500.0","414","543"
"139199","Brenau University","GA","4","1","60","738","0.476489028","0.296","0.3839","0.7464","15250.0","15761.0","1418","1683"
"139658","Emory University","GA","4","1","110","1114","0.87144169","0.8377","0.0","0.3868","18385.0","18000.0","2264","7705"
"139506","Pro Way Hair School","GA","1","3","77","160","0.647058824","","","0.9756","8900.0","10870.0","318","68"
"139630","Emmanuel College","GA","3","1","30","260","0.322709163","0.3071","0.3571","0.6385","13842.5","11500.0","463","709"
"140331","Chattahoochee Technical College","GA","2","2","278","1335","0.104410102","","","0.0","","","","9935"
