"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.completion.completion_rate_4yr_100nt","2013.completion.transfer_rate.4yr.full_time","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"221148","Lincoln College of Technology-Nashville","TN","2","2","331","2480","0.389282103","","","0.757","4802.0","10899.0","6617","1856"
"219426","Southeast Technical Institute","SD","2","2","69","1336","0.330282227","","","0.7601","9500.0","9500.0","2537","2405"
"219709","Belmont University","TN","4","1","77","1097","0.64699793","0.562","0.2516","0.6481","18250.0","19500.0","1969","5465"
"221953","Tusculum College","TN","4","1","88","922","0.435971223","0.1765","0.0","0.753","20691.5","13714.0","1404","1844"
"221892","Trevecca Nazarene University","TN","4","1","64","576","0.158139535","0.3571","0.0","0.713","12000.0","11624.0","1056","1448"
"219833","Christian Brothers University","TN","4","1","39","419","0.417159763","0.3127","0.0","0.6516","18000.0","18500.0","664","1156"
"219903","Concorde Career College-Memphis","TN","2","2","305","1553","0.64037123","","","0.5581","9500.0","9500.0","2203","1313"
"220163","Fayetteville College of Cosmetology Arts and Sciences","TN","1","3","","67","0.571428571","","","0.6325","","","77","71"
"220181","Fisk University","TN","4","1","","167","0.424778761","0.4099","0.0","0.7098","20500.0","18264.0","304","611"
"219790","Bryan College-Dayton","TN","4","1","40","502","0.340116279","0.5427","0.0","0.4577","9443.0","8859.0","805","1209"
"221388","Tennessee College of Applied Technology-Ripley","TN","1","2","31","127","0.208333333","","","0.0","","","","126"
"221582","Tennessee College of Applied Technology-Oneida-Huntsville","TN","1","2","76","184","0.104803493","","","0.0","","","","322"
"221607","Tennessee College of Applied Technology-McMinnville","TN","1","2","43","166","0.09223301","","","0.0","","","","188"
"221616","Tennessee College of Applied Technology-Jackson","TN","1","2","79","329","0.048346056","","","0.0","","","","425"
"221625","Tennessee College of Applied Technology-Knoxville","TN","1","2","105","407","","","","0.0","","","","760"
"221670","Southern College of Optometry","TN","4","1","","196","","","","","10528.0","15879.0","209",""
"221740","The University of Tennessee-Chattanooga","TN","4","1","174","2330","0.367595819","0.1511","0.0","0.6922","10250.0","9500.0","4578","10184"
"230737","Utah Valley University","UT","4","1","910","4872","0.206876791","0.0722","0.2741","0.4234","6500.0","8000.0","12234","24243"
"230746","Salt Lake Community College","UT","2","2","770","4109","0.058838448","","","0.2237","3938.0","3500.0","10458","24494"
"216339","Temple University","PA","4","1","753","8626","0.632770806","0.3889","0.213","0.6583","21000.0","19595.0","14226","27511"
"219170","Avera McKennan Hospital School of Radiologic Technology","SD","1","2","","","","","","0.9","","","","20"
"219204","National American University-Rapid City","SD","3","1","555","3009","0.130868444","0.0952","0.0","0.7789","8671.5","6252.0","13494","1913"
"219213","National American University-Sioux Falls","SD","3","1","555","3009","0.130868444","0.0","0.0","0.8895","8671.5","6252.0","13494","658"
"219046","Black Hills State University","SD","4","1","100","1154","0.240265907","0.1081","0.3835","0.5873","11000.0","10812.0","2380","3156"
"219277","Oglala Lakota College","SD","4","1","213","413","0.052224371","0.0495","0.0","0.0","","","","1450"
"219347","South Dakota School of Mines and Technology","SD","4","1","26","397","0.373056995","0.1662","0.0","0.5507","12250.0","12437.5","823","2194"
"219125","Headlines Academy Inc","SD","1","2","","76","0.690476191","","","0.5479","","","137","81"
"219143","Lake Area Technical Institute","SD","2","2","46","772","0.624803768","","","0.8225","10208.5","12000.0","1228","1533"
"219000","Augustana University","SD","4","1","","517","0.623853211","0.4825","0.0","0.6587","24999.0","23500.0","810","1615"
"219091","Dakota Wesleyan University","SD","4","1","","371","0.444055944","0.3121","0.4026","0.8391","18751.0","13000.0","498","754"
"218919","Voorhees College","SC","3","1","39","237","0.157333333","0.2018","0.0","0.8841","13030.0","9500.0","576","536"
"218973","Wofford College","SC","3","1","","221","0.796460177","0.7818","0.0","0.412","21280.0","15000.0","428","1610"
"215284","University of Pittsburgh-Johnstown","PA","3","1","456","7047","0.629524486","0.3222","0.0","0.7285","20500.0","20500.0","11441","2837"
"215479","Joseph F McCloskey School of Nursing at Schuylkill Health","PA","1","2","","","0.714285714","","","0.8852","","","70","64"
"215585","Reading Area Community College","PA","2","2","352","1667","0.018922853","","","0.7255","6829.0","5500.0","3345","4028"
"215266","University of Pittsburgh-Bradford","PA","3","1","456","7047","0.629524486","0.3269","0.0","0.7833","20500.0","20500.0","11441","1456"
"215309","University of Pittsburgh-Titusville","PA","2","2","456","7047","0.629524486","","","0.8557","20500.0","20500.0","11441","363"
"213783","Mansfield University of Pennsylvania","PA","4","1","109","1193","0.473633749","0.3486","0.0","0.7758","18829.0","16000.0","1882","2640"
"215099","Philadelphia University","PA","4","1","54","1024","0.61892247","0.4485","0.3469","0.7216","23000.0","25321.0","1552","2791"
"215770","Saint Joseph's University","PA","4","1","52","1053","0.694415174","0.7039","0.0","0.5054","19500.0","18508.0","2123","5265"
"214883","Peirce College","PA","4","1","126","700","0.271328671","","0.4444","0.7461","12250.0","9500.0","2026","1754"
"215415","Pittsburgh Technical College","PA","2","2","243","1730","0.554179567","","","0.9235","12189.5","14499.0","2443","1841"
"214564","Salus University","PA","4","1","","252","","","","","9115.0","10043.0","410",""
"214582","Pennsylvania Institute of Technology","PA","2","2","206","913","0.389496718","","","0.7667","7354.0","8482.0","1384","743"
"218043","Forrest College","SC","2","2","","91","0.527777778","","","0.9265","8386.0","8506.0","171","135"
"218140","Horry-Georgetown Technical College","SC","2","2","340","1995","0.197596324","","","0.5679","8250.0","5500.0","5558","7002"
"218742","University of South Carolina-Upstate","SC","4","1","145","1921","0.460598656","0.2373","0.3578","0.6512","14150.0","12500.0","3369","4952"
"218159","Kenneth Shuler School of Cosmetology-North Augusta","SC","1","3","","88","0.252631579","","","0.6148","","","351","85"
"218229","Lander University","SC","4","1","63","800","0.368743616","0.321","0.3164","0.6743","14025.0","13250.0","1705","2750"
"218520","Piedmont Technical College","SC","2","2","303","1613","0.165949307","","","0.4019","5500.0","4500.0","3450","5399"
"218645","University of South Carolina-Aiken","SC","4","1","73","964","0.41087963","0.2072","0.3459","0.5839","12500.0","10986.0","1728","2956"
"218830","Spartanburg Community College","SC","2","2","293","1933","0.16446281","","","0.1675","3500.0","3500.0","1559","5034"
"218690","University of South Carolina-Sumter","SC","2","2","44","379","0.075757576","","","0.3842","6250.0","5500.0","492","672"
"217934","Columbia College","SC","4","1","49","425","0.384615385","0.3173","0.0","0.7994","21500.0","13261.0","688","995"
"218681","University of South Carolina-Salkehatchie","SC","2","2","46","343","0.130718954","","","0.5541","5864.0","5500.0","965","773"
"215886","Schuylkill Technology Center","PA","1","3","","128","0.758241758","","","0.6291","17024.0","3669.0","139","86"
"217572","St Joseph School of Nursing","RI","1","2","","","","","","0.8696","","","90","122"
"217688","Charleston Southern University","SC","4","1","100","1057","0.35117773","0.2281","0.0","0.7398","14250.0","12000.0","1963","2904"
"216746","Welder Training and Testing Institute","PA","1","3","","76","0.692307692","","","0.4878","","","88","88"
"216852","Widener University","PA","4","1","78","1275","0.561514196","0.399","0.2877","0.7225","19250.0","18355.0","2017","3188"
"216931","Wilkes University","PA","4","1","38","888","0.48822606","0.4694","0.2935","0.7381","18750.0","17500.0","1354","2281"
"217518","Roger Williams University","RI","4","1","50","1201","0.618346546","0.5019","0.0","0.5586","19625.0","19500.0","1767","4403"
"217776","Southern Wesleyan University","SC","4","1","60","713","0.334773218","0.2917","0.0","0.6908","20148.0","17070.0","1041","1314"
"215929","University of Scranton","PA","4","1","44","1050","0.743618202","0.7522","0.0","0.6741","26181.0","24998.0","1862","3834"
"216694","Waynesburg University","PA","4","1","44","756","0.57704918","0.4527","0.3433","0.8301","21250.0","21500.0","1064","1559"
"217907","Coker College","SC","4","1","55","415","0.491666667","0.3869","0.4322","0.7853","18117.0","12000.0","952","1131"
"217077","YTI Career Institute-York","PA","2","2","182","1497","0.689261745","","","0.8123","9500.0","9500.0","2232","2027"
"216445","Triangle Tech Inc-Greensburg","PA","2","2","36","381","0.694244604","","","0.7576","","","358","171"
"212832","Gwynedd Mercy University","PA","4","1","39","705","0.568249258","0.4957","0.0","0.7278","19000.0","16625.0","1512","2031"
"213491","Lansdale School of Cosmetology Inc","PA","1","3","","","","","","0.3571","","","42","68"
"213507","Lebanon Valley College","PA","4","1","","550","0.696172249","0.6844","0.0","0.7317","24335.0","22000.0","869","1698"
"213011","Immaculata University","PA","4","1","54","685","0.570480929","0.3862","0.4241","0.5862","20144.0","19247.0","1356","2452"
"213552","Levittown Beauty Academy","PA","1","3","","68","0.659090909","","","0.9304","","","90","84"
"213589","Lincoln Technical Institute-Philadelphia","PA","2","2","303","2016","0.576496674","","","0.7956","10735.5","9500.0","4777","273"
"213534","Berks Technical Institute","PA","2","2","98","690","0.413223141","","","0.8606","7625.0","8753.5","1982","976"
"213400","Lancaster Bible College","PA","4","1","31","263","0.602272727","0.5402","0.0","0.667","9325.0","10434.5","829","1212"
"213543","Lehigh University","PA","4","1","41","922","0.834575261","0.7305","0.0","0.4495","21750.0","21245.0","1359","4904"
