"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.completion.completion_rate_4yr_100nt","2013.completion.transfer_rate.4yr.full_time","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"107549","Ozarka College","AR","2","2","155","454","0.083788707","","","0.4618","8250.0","4750.0","986","1226"
"102845","Charter College","WA","4","1","145","544","0.516267649","0.2188","0.0","0.4152","9500.0","9500.0","4126","2191"
"107619","Phillips Community College of the University of Arkansas","AR","2","2","117","549","0.030141844","","","0.0354","3500.0","3250.0","155","986"
"104188","Southwest University of Visual Arts-Tucson","AZ","4","1","52","238","0.096774194","0.1","0.0","0.6777","31674.0","20000.0","77","216"
"107558","University of the Ozarks","AR","3","1","","167","0.338842975","0.3427","0.0","0.4826","11000.0","13000.0","211","568"
"102669","Alaska Pacific University","AK","4","1","","161","0.342105263","0.25","0.3659","0.4587","14750.0","16365.5","215","340"
"104391","Charles of Italy Beauty College","AZ","1","3","40","99","0.589041096","","","0.5828","","","124","83"
"104568","Avalon School of Cosmetology-Mesa","AZ","1","3","46","153","0.514435696","","","0.7927","9738.5","10555.0","1080","273"
"103501","Alaska Career College","AK","2","2","110","440","0.691466083","","","0.7894","7750.0","6157.5","653","335"
"105899","Arizona Christian University","AZ","3","1","","156","0.324675325","0.2807","0.0","0.5183","13542.0","11500.0","279","491"
"103741","Empire Beauty School-Tucson","AZ","1","3","84","349","0.478439425","","","0.7386","5080.0","5016.0","1433","175"
"111054","California Hair Design Academy","CA","1","3","","97","0.739726027","","","0.4725","","","258","219"
"111081","California Institute of the Arts","CA","4","1","53","362","0.655339806","0.5149","0.0299","0.6211","27000.0","26887.5","425","987"
"108667","College of Alameda","CA","2","2","198","641","","","","0.0111","4500.0","5750.0","93","5147"
"109651","Art Center College of Design","CA","4","1","74","465","0.525073746","0.3069","0.0","0.5106","30250.0","28250.0","697","1742"
"111762","CET-Watsonville","CA","1","3","899","3007","0.597858198","","","0.0791","4750.0","5277.0","2848","88"
"111188","California State University Maritime Academy","CA","4","1","","234","0.460732984","0.4258","0.0452","0.6043","21000.0","19000.0","432","1044"
"111638","Casa Loma College-Van Nuys","CA","2","2","50","467","0.812933025","","","0.6124","9500.0","12582.0","483","606"
"108348","The Academy of Radio and TV Broadcasting","CA","1","3","","136","0.704819277","","","0.8987","8900.0","9500.0","119","44"
"106111","Empire Beauty School-NW Phoenix","AZ","1","3","118","354","0.439597315","","","0.7555","5500.0","5983.5","1276","172"
"109721","Associated Technical College-Los Angeles","CA","1","3","264","797","0.391801716","","","0.3074","8963.0","8920.0","440","404"
"112260","Claremont McKenna College","CA","4","1","","145","0.831683168","0.8358","0.0","0.0862","11995.0","11238.0","120","1311"
"127158","Emily Griffith Technical College","CO","1","3","75","210","0.098666667","","","0.0","","","","2802"
"127200","Front Range Community College","CO","2","2","538","2925","0.195240408","","","0.3838","6000.0","5500.0","11314","16297"
"126012","The Wright Institute","CA","4","1","","","","","","","","","",""
"126049","Thomas Jefferson School of Law","CA","4","1","","","","","","","","","14",""
"126076","Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary","CA","3","1","","","","0.1667","0.5926","0.0","","","","131"
"126164","The Salon Professional Academy-Grand Junction","CO","1","2","","56","0.74137931","","","0.4504","","","99","90"
"126289","Arapahoe Community College","CO","2","2","234","1304","0.162063363","","","0.3815","4500.0","4095.0","4801","8920"
"126915","Delta Montrose Technical College","CO","1","3","","78","0.721153846","","","0.0913","5500.0","4750.0","162","262"
"126942","Community College of Denver","CO","2","2","454","1819","0.093124856","","","0.4011","6528.0","5500.0","7232","8003"
"126614","University of Colorado Boulder","CO","4","1","463","4626","0.556515113","0.4433","0.2054","0.3298","13255.0","12500.0","7815","25461"
