"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"152327","Rudae's School of Beauty Culture-Kokomo","IN","1","3","35","181","0.564516129","0.7","","","244","39"
"155973","Tabor College","KS","4","1","27","254","0.3930131","0.7699","15200.0","12000.0","561","706"
"161581","Washington County Community College","ME","2","2","39","216","0.179104478","0.3839","3500.0","3996.0","256","330"
"161493","Empire Beauty School-Maine","ME","1","3","118","354","0.439597315","0.6692","5500.0","5983.5","1276","314"
"155618","Northwest Kansas Technical College","KS","2","2","32","212","0.45505618","0.4902","6498.0","6620.5","396","391"
"156189","Alice Lloyd College","KY","3","1","30","187","0.295857988","0.6727","7500.0","5500.0","350","617"
"160913","South Central Louisiana Technical College","LA","2","2","","","","0.0","","","","1460"
"160029","Notre Dame Seminary Graduate School of Theology","LA","4","1","","","","","","","",""
"160409","Saint Joseph Seminary College","LA","3","1","","","","0.0192","","","","133"
"160481","Fletcher Technical Community College","LA","2","2","64","337","0.192560175","0.0","","","","1776"
"159513","Aveda Institute-Baton Rouge","LA","1","3","","110","0.714285714","0.5609","","","309","226"
"159522","Aveda Institute-Lafayette","LA","1","3","28","83","0.722222222","0.6335","","","166","116"
"161527","Spa Tech Institute-Westbrook","ME","1","3","83","444","0.277904328","0.5731","6333.0","6333.0","612","245"
"161086","Colby College","ME","3","1","","232","0.93989071","0.205","17750.0","16673.0","331","1820"
"163107","Maryland Beauty Academy","MD","1","3","","","0.484848485","0.9545","","","41","30"
"163286","University of Maryland-College Park","MD","4","1","397","5009","0.684680451","0.3581","16045.0","15500.0","8042","26045"
"157951","Western Kentucky University","KY","4","1","475","4361","0.32238806","0.5413","12693.0","11000.0","9726","15780"
"206695","Youngstown State University","OH","4","1","396","3147","0.213192877","0.6905","14250.0","12065.5","7550","11613"
"209296","National University of Natural Medicine","OR","4","1","","","","","","","",""
"209551","University of Oregon","OR","4","1","412","4158","0.633503401","0.418","16263.0","15683.0","7286","20473"
"208044","Woodward Beauty College","OK","1","3","","","","0.5283","","","38","27"
"208080","Academy of Hair Design-Salem","OR","1","2","","","0.388888889","1.0","6177.0","14750.0","104","56"
"208187","Paul Mitchell the School-Portland","OR","1","2","","","","0.0","","","24","88"
"208318","Central Oregon Community College","OR","2","2","263","1267","0.148282098","0.513","8897.5","6968.0","4873","6282"
"209250","Mt Hood Community College","OR","2","2","378","1838","0.162960707","0.3967","5688.0","5500.0","6266","8530"
"208390","Chemeketa Community College","OR","2","2","767","2477","0.150210344","0.4095","7340.5","6000.0","7701","10393"
"207865","Southwestern Oklahoma State University","OK","4","1","179","1437","0.271405493","0.6484","8931.0","8369.0","2137","3985"
"207847","Southeastern Oklahoma State University","OK","4","1","168","1184","0.264986968","0.4546","7969.0","7470.0","1863","3363"
"206969","Claremore Beauty College","OK","1","3","","","","0.84","","","11","17"
"206996","Connors State College","OK","2","2","127","667","0.162442396","0.3821","5500.0","4250.0","1385","1880"
"208646","Eastern Oregon University","OR","4","1","175","964","0.287037037","0.5992","11754.0","10972.0","2576","3422"
"208822","George Fox University","OR","4","1","57","805","0.665492958","0.6722","18750.0","17750.0","1285","2358"
"219994","Tennessee College of Applied Technology-Dickson","TN","1","2","79","319","0.107042254","0.0","","","","481"
"220075","East Tennessee State University","TN","4","1","370","3038","0.3935422","0.5122","12500.0","11211.0","6438","11399"
"219338","Avera Sacred Heart Hospital","SD","1","2","","","","0.0","","","","18"
"219374","Sinte Gleska University","SD","4","1","81","272","","0.0","","","","550"
"219471","University of South Dakota","SD","4","1","139","2403","0.423894314","0.5899","13000.0","13000.0","4186","6449"
"219824","Chattanooga State Community College","TN","2","2","492","2770","0.246962419","0.4425","6500.0","5500.0","7253","8224"
"219596","Tennessee College of Applied Technology-Athens","TN","1","2","28","150","","0.0","","","","202"
"219718","Bethel University","TN","4","1","126","1087","0.26478376","0.7765","9500.0","10500.0","4446","5063"
"219259","Northern State University","SD","4","1","43","678","0.314583333","0.4196","11500.0","9000.0","1241","1753"
"219037","Black Hills Beauty College","SD","1","2","","103","0.533333333","0.4231","","","133","112"
"219198","Mount Marty College","SD","4","1","","301","0.457627119","0.5203","20000.0","17000.0","444","676"
"219842","Pentecostal Theological Seminary","TN","4","1","","","","","","","",""
"219949","Cumberland University","TN","4","1","28","450","0.433604336","0.6097","18526.0","12298.0","822","1198"
"219578","Aquinas College","TN","4","1","32","360","0.533333333","0.6853","21000.0","17736.0","403","486"
"220118","Chattanooga College Medical Dental and Technical Careers","TN","2","2","46","194","0.4","0.9091","9867.0","8066.0","469","220"
"218195","Kenneth Shuler School of Cosmetology and Nails-Columbia","SC","1","3","79","347","0.585301837","0.5098","6210.0","5993.5","476","83"
"218113","Greenville Technical College","SC","2","2","792","4901","0.114290761","0.5626","8987.0","6500.0","8396","12087"
