"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"215594","Reading Hospital School of Health Sciences","PA","1","2","","219","0.730994152","0.7239","11304.0","12885.0","340","367"
"216427","Triangle Tech Inc-Erie","PA","2","2","33","201","0.617021277","0.9412","","","98","63"
"215390","Pittsburgh Institute of Mortuary Science Inc","PA","2","2","","116","0.634408602","0.7292","16063.0","17313.0","170","232"
"211893","Curtis Institute of Music","PA","4","1","","","","0.464","","","19","122"
"212009","Dickinson College","PA","3","1","32","391","0.818181818","0.4329","19496.0","19250.0","650","2352"
"211291","Bucknell University","PA","4","1","29","639","0.88963964","0.4098","25000.0","26000.0","880","3498"
"211556","Chatham University","PA","4","1","","282","0.640350877","0.5683","","","473","616"
"211398","Cambria-Rowe Business College-Johnstown","PA","2","2","77","249","0.525510204","0.8217","12000.0","9500.0","329","142"
"213233","Johnson College","PA","2","2","30","278","0.668181818","0.8075","12000.0","12000.0","409","427"
"212753","Empire Beauty School-NE Philadelphia","PA","1","3","84","222","0.53133515","0.5739","6333.0","6333.0","1282","211"
"212443","Evangelical Theological Seminary","PA","4","1","","","","","","","",""
"212568","Aria Health School of Nursing","PA","1","2","","105","0.86746988","0.9333","20083.0","23388.0","168","202"
"212577","Franklin and Marshall College","PA","3","1","","287","0.829912024","0.4034","23500.0","21000.0","651","2262"
"212382","Empire Beauty School-Harrisburg","PA","1","3","131","489","0.471428571","0.5985","6222.0","6837.0","1404","164"
"212434","Erie Institute of Technology Inc","PA","2","2","37","191","0.457142857","0.8729","10477.0","10624.5","321","216"
"219505","American Baptist College","TN","3","1","","","0.5","0.7611","","","59","141"
"219587","Arnolds Beauty School","TN","1","3","","52","0.524590164","0.4063","","","51","72"
"219602","Austin Peay State University","TN","4","1","399","2260","0.270840661","0.5866","12500.0","10185.0","5857","9271"
"219356","South Dakota State University","SD","4","1","143","3199","0.404166667","0.6074","14000.0","13000.0","5819","10048"
"232557","Liberty University","VA","4","1","1106","6243","0.309782609","0.68","7421.0","7675.0","40019","47079"
"232052","Eastern Shore Community College","VA","2","2","44","242","0.170648464","0.0","","","","652"
"232186","George Mason University","VA","4","1","375","4008","0.614155251","0.4474","15000.0","15000.0","8323","21324"
"232982","Old Dominion University","VA","4","1","417","4624","0.331381733","0.5549","15750.0","14000.0","9570","19483"
"230490","Ogden-Weber Applied Technology College","UT","1","2","87","263","0.042079208","0.0","","","","1908"
"230603","Southern Utah University","UT","4","1","280","1577","0.322655795","0.5257","5911.0","7275.5","2800","5620"
"232937","Norfolk State University","VA","4","1","160","1762","0.251740761","0.8228","18750.0","15000.0","4426","5955"
"231688","Central School of Practical Nursing","VA","1","3","","","","0.0","","","","50"
"231721","Suffolk Beauty Academy","VA","1","3","","57","0.314814815","0.6374","","","74","48"
"231785","Bryant & Stratton College-Virginia Beach","VA","3","1","1768","7824","0.269047619","0.7822","9393.0","6274.5","19464","728"
"233277","Radford University","VA","4","1","122","2301","0.575146389","0.5865","14710.0","13000.0","4142","8866"
"232724","Danville Regional Medical Center School of Health Professions","VA","1","2","","55","0.435897436","0.4259","","","37","23"
"232867","New River Community College","VA","2","2","172","973","0.231759657","0.1523","4427.0","4275.0","1264","2885"
"232681","University of Mary Washington","VA","4","1","67","801","0.664411367","0.421","15000.0","15000.0","1667","4303"
"233116","Piedmont Virginia Community College","VA","2","2","98","689","0.211597152","0.1245","4000.0","4734.0","1060","3813"
"240709","Cheeks International Academy of Beauty Culture-Cheyenne","WY","1","2","29","116","0.589147287","0.8667","","","194","46"
"240727","University of Wyoming","WY","4","1","205","2110","0.434782609","0.3741","9573.0","10908.0","4169","9969"
"242653","Inter American University of Puerto Rico-Metro","PR","4","1","4874","9873","0.162887881","0.3487","4500.0","4500.0","14074","6844"
"242617","Inter American University of Puerto Rico-San German","PR","4","1","4874","9873","0.162887881","0.2752","4500.0","4500.0","14074","4308"
"242644","Inter American University of Puerto Rico-Barranquitas","PR","4","1","4874","9873","0.162887881","0.3403","4500.0","4500.0","14074","2005"
"241410","Pontifical Catholic University of Puerto Rico-Ponce","PR","4","1","758","1399","0.228365385","0.5075","6300.0","5500.0","3595","5926"
"242413","Richport Technical College","PR","1","3","181","177","","0.0","","","","266"
"242422","Instituto de Banca y Comercio Inc","PR","2","2","7431","9450","0.077945729","0.0","","","25","16339"
"241377","Caribbean University-Bayamon","PR","4","1","842","1534","0.131578947","0.221","5500.0","5500.0","1219","1572"
"241906","Emma's Beauty Academy-Mayaguez","PR","1","3","206","222","0.112970711","0.0","","","","397"
"242112","Huertas College","PR","2","1","686","1272","0.07296467","0.0215","4225.0","3500.0","112","1255"
"241614","Universidad Teologica del Caribe","PR","4","1","","","","0.2151","","","33","199"
"241836","EDP University of Puerto Rico Inc-San Sebastian","PR","3","1","441","711","0.18021978","0.3231","5040.0","4650.0","767","1195"
"240985","Educational Technical College-Recinto de Bayamon","PR","1","3","706","794","0.031292517","0.0","","","","225"
"241331","Carlos Albizu University-San Juan","PR","4","1","35","299","0.580188679","0.6667","8916.0","10750.0","528","88"
"243638","College of Micronesia-FSM","FM","2","2","3356","131","0.011807818","0.0","","","","2446"
"243780","Purdue University-Main Campus","IN","4","1","427","6892","0.613495575","0.3878","19778.5","19314.0","9047","30167"
"247773","Yeshiva Gedolah of Greater Detroit","MI","4","1","","","","0.0","","","","58"
"247940","Owensboro Community and Technical College","KY","2","2","211","1153","0.292492918","0.2661","4500.0","4500.0","1911","3296"
"248846","FIDM-Fashion Institute of Design & Merchandising-San Diego","CA","2","2","400","3132","0.613890037","0.7238","12000.0","12000.0","3576","169"
"246895","Maricopa Skill Center","AZ","1","3","259","1367","0.103301887","0.2228","5500.0","5250.0","3016","795"
"247047","Nicholas Jay Salon & Spa Academy","ID","1","2","","75","0.676056338","0.5962","","","173","117"
"247065","Beckfield College-Florence","KY","3","1","72","491","0.378718536","0.5251","9500.0","12195.0","1865","807"
"247153","Dorsey Business Schools-Wayne","MI","1","3","370","1336","0.609788954","0.5759","8125.0","7533.0","3998","193"
"246415","University of Cosmetology Arts & Sciences-San Antonio Perrin","TX","1","3","29","97","0.559322034","0.3932","","","74","56"
"246460","Central Texas Beauty College-Round Rock","TX","1","3","35","145","0.11875","0.0","","","","80"
"246594","Empire Beauty School-Manitowoc","WI","1","3","331","978","0.549862763","0.7","6564.0","8674.0","1864","72"
"246813","Athens Technical College","GA","2","2","238","1278","0.211274061","0.0","","","","4279"
"247649","Landmark College","VT","2","1","31","136","0.341772152","0.5497","11000.0","8250.0","260","491"
"246202","Brightwood College-Nashville","TN","2","2","107","508","0.619750284","0.6343","8840.0","8063.0","1152","315"
"240277","University of Wisconsin-Green Bay","WI","4","1","112","1794","0.420440637","0.5818","13170.0","13000.0","3411","5765"
"240374","University of Wisconsin-Parkside","WI","4","1","126","1323","0.287121212","0.5988","12160.5","11000.0","2479","4354"
"240462","University of Wisconsin-Platteville","WI","4","1","70","2147","0.444312796","0.6314","15000.0","14000.0","3675","7740"
"240329","University of Wisconsin-La Crosse","WI","4","1","84","2125","0.595918367","0.5827","17483.0","16686.0","3921","9335"
"238476","Carthage College","WI","4","1","48","952","0.459324155","0.8048","20750.0","18250.0","1582","2874"
"240392","Herzing University-Madison","WI","4","1","344","1616","0.25384787","0.8367","9500.0","9500.0","9122","2435"
"240657","Northwest College","WY","2","2","70","516","0.126159555","0.213","5778.5","5500.0","640","1624"
"238397","Blackhawk Technical College","WI","2","2","127","845","0.33447099","0.5534","6281.0","4700.0","2080","2637"
"240693","Western Wyoming Community College","WY","2","2","67","387","0.201092896","0.1977","4188.0","4250.0","796","2792"
"239372","Moraine Park Technical College","WI","2","2","100","817","0.247948952","0.3143","5390.0","3852.0","1797","3320"
