"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"475486","Paul Mitchell the School-Arlington","TX","1","3","63","260","0.678100264","0.6246","9500.0","11355.0","977","237"
"475510","Christie's Education","NY","4","1","","","","","","","",""
"475538","Palmetto Beauty School","SC","1","3","","","","0.9889","","","123","65"
"475547","Paul Mitchell the School-Fort Myers","FL","1","3","32","91","0.544303798","0.6623","","","273","110"
"475574","Lil Lou's Beauty and Barber College LLC","IN","1","3","","","","0.6479","4088.0","4750.0","68","62"
"475583","Bryan University","MO","2","2","72","264","0.352941177","0.9855","13718.0","9500.0","785","111"
"475608","Criswell College","TX","4","1","","","","0.1523","","","38","225"
"475626","Columbia Academy of Cosmetology","SC","1","3","","80","0.395604396","0.1154","","","176","37"
"475699","Bryant & Stratton College-Akron","OH","3","1","1768","7824","0.269047619","0.8961","9393.0","6274.5","19464","313"
"475705","Annenberg School of Nursing","CA","1","3","","","","0.8571","","","11","12"
"475714","American Medical Academy","FL","2","2","","","","0.094","6180.5","5500.0","75","343"
"475732","Chamberlain College of Nursing-Georgia","GA","3","1","120","2104","0.521189417","0.9396","17750.0","15625.0","12901","610"
"475741","Chamberlain College of Nursing-Indiana","IN","3","1","120","2104","0.521189417","0.9194","17750.0","15625.0","12901","159"
"475839","Sessions College for Professional Design","AZ","2","2","","","","0.0","","","24","70"
"476115","Regency Beauty Institute-Carrollwood","FL","1","3","431","2466","0.504464286","0.8043","9357.0","9500.0","11714","17"
"476179","Empire Beauty School-Virginia Beach","VA","1","3","84","222","0.53133515","0.8852","6333.0","6333.0","1282","181"
"476230","Ross Medical Education Center-Morgantown","WV","1","3","99","405","0.748473749","0.6694","9500.0","9500.0","1260","84"
"476294","Paul Mitchell the School-Ogden","UT","1","3","35","188","0.616766467","0.7679","9093.5","13000.0","609","107"
"476346","Utah College of Massage Therapy-Dallas","TX","1","3","795","2933","0.507025291","0.8692","7855.0","8193.0","3863","310"
"476355","Miami Ad School-New York","NY","1","2","25","208","0.569620253","0.9138","12000.0","20000.0","222","97"
"476470","WestMed College","CA","1","3","","","","0.5662","14402.0","6250.0","321","356"
"476489","Larry's Barber College","IL","1","3","","","","0.1429","","","92","16"
"476522","Eternity Cosmetology School","FL","1","3","","","","0.3742","","","179","205"
"476531","Tri-State Institute of Hair Design","KY","1","3","","","","0.3492","","","20","39"
"476540","Vogue College of Cosmetology-San Antonio Fredericksburg","TX","1","3","","","","0.392","","","127","118"
"476568","Tomorrow's Image Barber And Beauty Academy of Virginia","VA","1","3","","","","1.0","","","20","18"
"476586","College of International Esthetics Inc","CO","1","3","","","","0.4576","","","146","75"
"476595","Medical Allied Career Center","CA","1","3","","","","0.3452","","","45","65"
"476601","Bais HaMedrash and Mesivta of Baltimore","MD","3","1","","","","0.0","","","","49"
"476610","Long Island Barber Institute","NY","1","3","","","","0.3583","","","14","75"
"476674","Curve Metric School of Hair Design","IL","1","3","","","","0.0","","","","65"
"476683","Athena Career Academy","OH","1","3","","","","0.995","","","201","188"
"476708","The Barber School","UT","1","3","","","","0.4296","5300.0","5500.0","124","101"
"476780","Diamond Beauty College","CA","1","3","","","","0.0","","","","122"
"476799","Unitek College","CA","1","3","","","","0.544","15812.0","15915.0","160","73"
"476823","New Dimensions Beauty Academy Inc","CO","1","2","","","","0.5385","","","47","46"
"476841","Paul Mitchell the School-Reno","NV","1","2","","","","0.5139","9500.0","9500.0","210","211"
"476878","Aesthetic Science Institute","NY","1","3","","","","0.4317","","","113","79"
"476887","Elaine Sterling Institute","GA","1","3","","","","0.6375","","","149","133"
"476957","Academy di Firenze","ID","1","2","","","","0.4444","","","11","20"
"477039","West Coast University-Dallas","TX","3","1","62","946","0.685913706","0.8512","25437.0","24052.0","3190","320"
"477950","Stevens-Henager College","UT","3","1","388","1760","0.338642659","0.8911","9500.0","6498.0","10418","64"
"477996","National American University-Bellevue","NE","3","1","555","3009","0.130868444","0.8036","8671.5","6252.0","13494","217"
"478014","National American University-Mesquite","TX","2","1","555","3009","0.130868444","0.8023","8671.5","6252.0","13494","189"
"478582","Empire Beauty School-Savannah","GA","1","3","331","978","0.549862763","0.748","6564.0","8674.0","1864","164"
"478661","Jolie Hair and Beauty Academy-Northfield","NJ","1","3","","","0.588235294","0.75","7150.0","7047.0","432","214"
"478917","Hays Academy of Hair Design","KS","1","3","","56","0.666666667","0.8182","","","128","63"
"479594","ITT Technical Institute-West Palm Beach","FL","2","1","974","5336","0.370388079","0.8301","12667.0","11834.0","71736","274"
"479664","ITT Technical Institute-West Chester","OH","2","1","974","5336","0.370388079","0.7209","12667.0","11834.0","71736","61"
"479992","Brand College","CA","1","3","","","","0.0","","","","14"
"480028","Digital Film Academy","NY","1","3","","","","0.5714","","","42","38"
"480073","South University-Austin","TX","4","1","1453","6642","0.109940716","0.6091","6332.0","6334.0","26241","141"
"480143","Fortis College-Cutler Bay","FL","3","1","215","714","0.567741936","1.0","10667.0","11923.0","1025","203"
"480170","Minnesota School of Cosmetology-Plymouth Campus","MN","1","3","27","184","0.621621622","0.7273","","","343","86"
"480204","Platt College-Riverside","CA","3","1","81","341","0.712380952","0.8457","17424.0","19500.0","1352","334"
"480347","International School of Cosmetology-Toni & Guy Hairdressing Academy","AZ","1","3","","","0.885714286","0.8155","10556.0","14283.0","486","70"
"480480","American National University-Canton","OH","2","2","839","2936","0.2461879","0.9231","11611.0","9500.0","4033","89"
"480523","Ross Medical Education Center-Dayton","OH","1","3","","204","0.669144981","0.5","","","589","94"
"11339708","Marinello School of Beauty-Murrieta","CA","0","3","64","135","0.546332046","","6553.0","6794.0","2219",""
"11390802","Marinello School of Beauty-San Mateo","CA","0","3","","88","0.571834993","","7000.0","9594.0","979",""
"11390803","Marinello School of Beauty-Hayward","CA","0","3","","88","0.571834993","","7000.0","9594.0","979",""
"11390804","Marinello School of Beauty-Castro Valley","CA","0","3","","88","0.571834993","","7000.0","9594.0","979",""
"11407101","Marinello School of Beauty-Palmdale","CA","0","3","93","260","0.7","","9216.5","9500.0","675",""
"11643901","ATEP at IVC","CA","0","2","150","517","0.161081081","","5250.0","5500.0","326",""
"11835615","Marinello School of Beauty-Lomita","CA","0","3","710","2035","0.565536205","","8827.0","8524.0","4047",""
"11892101","Marinello School of Beauty-Chico","CA","0","3","30","80","0.600928074","","6333.0","9500.0","999",""
"12434401","Marinello School of Beauty-Bakersfield","CA","0","3","26","67","0.649681529","","7716.0","6681.0","1028",""
"13012901","Marinello School of Beauty-Hamden","CT","0","3","93","331","0.56980057","","6594.5","9541.5","780",""
"14902801","Saint Anthony College of Nursing - Highland Community College Campus","IL","0","1","","112","0.830769231","","20750.0","25000.0","161",""
